Calendar Year,ACARA SML ID,Location AGE ID,School AGE ID,Rolled School ID,School Name,Suburb,State,Postcode,School Sector,School Type,Special school,Campus Type,Latitude,Longitude,ABS Remoteness Area,ABS Remoteness Area Name,Meshblock,Statistical Area 1,Statistical Area 2,Statistical Area 2 Name,Statistical Area 3,Statistical Area 3 Name,Statistical Area 4,Statistical Area 4 Name,Local Government Area,Local Government Area Name,State Electoral Division,State Electoral Division Name,Commonwealth Electoral Division,Commonwealth Electoral Division Name,school_avg,school_sim_avg,diff
2024,48148,46668.0,6668.0,48148,Perth Modern School,SUBIACO,WA,6008,Government,Secondary,0,School Single Entity,-31.94522949,115.8374242,0,Major Cities,50295770000,50302104236,503021042,Subiaco - Shenton Park,50302,Perth City,503,Perth - Inner,57980,Subiaco,54104,Nedlands (North Metropolitan),505,Curtin,703.6,625.7,77.89999999999998
2024,48149,52424.0,12424.0,48149,Pinjarra Senior High School,PINJARRA,WA,6208,Government,Secondary,0,School Single Entity,-32.63306,115.87207,0,Major Cities,50227040000,50201102916,502011029,Pinjarra,50201,Mandurah,502,Mandurah,56230,Murray,54006,Murray-Wellington (South West),503,Canning,527.8,520.1,7.699999999999932
2024,48151,52363.0,12363.0,48151,Rossmoyne Senior High School,ROSSMOYNE,WA,6148,Government,Secondary,0,School Single Entity,-32.04546,115.869625,0,Major Cities,50208820000,50704117910,507041179,Bull Creek,50704,Melville,507,Perth - South West,55320,Melville,54505,Riverton (South Metropolitan),515,Tangney,613.8,597.9,15.899999999999977
2024,48152,46726.0,6726.0,48152,Como Secondary College,COMO,WA,6152,Government,Secondary,0,School Single Entity,-32.00338632,115.869796,0,Major Cities,50267850000,50607114520,506071145,Como,50607,South Perth,506,Perth - South East,57840,South Perth,54905,South Perth (South Metropolitan),514,Swan,561.1,564.9,-3.7999999999999545
2024,48153,46666.0,6666.0,48153,Balga Senior High School,BALGA,WA,6061,Government,Secondary,0,School Single Entity,-31.85174717,115.8454908,0,Major Cities,50273760000,50502108517,505021085,Balga - Mirrabooka,50502,Stirling,505,Perth - North West,57910,Stirling,53602,Mirrabooka (East Metropolitan),504,Cowan,492.0,505.9,-13.899999999999977
2024,48154,49178.0,9178.0,48154,Morley Senior High School,NORANDA,WA,6062,Government,Secondary,0,School Single Entity,-31.87476036,115.8838756,0,Major Cities,50020950000,50401104821,504011048,Noranda,50401,Bayswater - Bassendean,504,Perth - North East,50420,Bayswater,53802,Morley (East Metropolitan),504,Cowan,548.3,544.1,4.199999999999932
2024,48155,46694.0,6694.0,48155,Central Midlands Senior High School,MOORA,WA,6510,Government,Secondary,0,School Single Entity,-30.64064,116.01416,2,Outer Regional,50215980000,50902124108,509021241,Moora,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,55600,Moora,53701,Moore (Agricultural),506,Durack,526.1,514.5,11.600000000000023
2024,48156,57976.0,17976.0,48156,Hedland Senior High School,SOUTH HEDLAND,WA,6722,Government,Secondary,0,School Single Entity,-20.39952,118.59729,3,Remote,50242370000,51002127010,510021270,South Hedland,51002,East Pilbara,510,Western Australia - Outback (North),57280,Port Hedland,54403,Pilbara (Mining and Pastoral),506,Durack,499.5,500.0,-0.5
2024,48157,46662.0,6662.0,48157,Rockingham Senior High School,ROCKINGHAM,WA,6168,Government,Secondary,0,School Single Entity,-32.28475182,115.7369159,0,Major Cities,50248410000,50705118818,507051188,Rockingham,50705,Rockingham,507,Perth - South West,57490,Rockingham,54605,Rockingham (South Metropolitan),501,Brand,508.6,522.9,-14.299999999999955
2024,48158,50090.0,10090.0,48158,Thornlie Senior High School,THORNLIE,WA,6108,Government,Secondary,0,School Single Entity,-32.06545,115.95953,0,Major Cities,50134700000,50604113752,506041137,Thornlie,50604,Gosnells,506,Perth - South East,53780,Gosnells,55202,Thornlie (East Metropolitan),502,Burt,532.5,525.5,7.0
2024,48159,52731.0,12731.0,48159,Karratha Senior High School,KARRATHA,WA,6714,Government,Secondary,0,School Single Entity,-20.746398,116.825291,3,Remote,50257820000,51003127243,510031272,Karratha,51003,West Pilbara,510,Western Australia - Outback (North),54310,Karratha,54403,Pilbara (Mining and Pastoral),506,Durack,513.8,514.1,-0.3000000000000682
2024,48160,48943.0,8943.0,48160,Carine Senior High School,CARINE,WA,6020,Government,Secondary,0,School Single Entity,-31.85183733,115.7769596,0,Major Cities,50290520000,50502108945,505021089,Karrinyup - Gwelup - Carine,50502,Stirling,505,Perth - North West,57910,Stirling,51304,Carine (North Metropolitan),510,Moore,584.2,585.9,-1.6999999999999318
2024,48161,50104.0,10104.0,48161,Kelmscott Senior High School,KELMSCOTT,WA,6111,Government,Secondary,0,School Single Entity,-32.12032668,116.00996448,0,Major Cities,50005620000,50601111417,506011114,Kelmscott,50601,Armadale,506,Perth - South East,50210,Armadale,50202,Armadale (East Metropolitan),502,Burt,547.0,534.8,12.200000000000045
2024,48162,46700.0,6700.0,48162,Beverley District High School,BEVERLEY,WA,6304,Government,Combined,0,School Single Entity,-32.10055556,116.9283333,2,Outer Regional,50032010000,50902124502,509021245,York - Beverley,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,50560,Beverley,51401,Central Wheatbelt (Agricultural),511,O'Connor,451.35,453.1,-1.75
2024,48163,46701.0,6701.0,48163,Boddington District High School,BODDINGTON,WA,6390,Government,Combined,0,School Single Entity,-32.801617,116.467214,1,Inner Regional,50391439700,50903124802,509031248,Murray,50903,Wheat Belt - South,509,Western Australia - Wheat Belt,50630,Boddington,51401,Central Wheatbelt (Agricultural),511,O'Connor,468.25,468.0,0.25
2024,48164,52454.0,12454.0,48164,Boyup Brook District High School,BOYUP BROOK,WA,6244,Government,Combined,0,School Head Campus,-33.83609734,116.3914541,2,Outer Regional,50391431500,50103101702,501031017,Bridgetown - Boyup Brook,50103,Manjimup,501,Bunbury,50770,Boyup Brook,55706,Warren-Blackwood (South West),511,O'Connor,493.8,490.6,3.1999999999999886
2024,48165,46702.0,6702.0,48165,Brookton District High School,BROOKTON,WA,6306,Government,Combined,0,School Single Entity,-32.37214309,117.0093843,2,Outer Regional,50034780000,50903124610,509031246,Brookton,50903,Wheat Belt - South,509,Western Australia - Wheat Belt,50910,Brookton,51401,Central Wheatbelt (Agricultural),511,O'Connor,432.26666666666665,429.8,2.46666666666664
2024,48166,46678.0,6678.0,48166,Broome Senior High School,BROOME,WA,6725,Government,Secondary,0,School Single Entity,-17.95472222,122.2308333,3,Remote,50036550000,51001126229,510011262,Broome,51001,Kimberley,510,Western Australia - Outback (North),50980,Broome,52903,Kimberley (Mining and Pastoral),506,Durack,521.0,513.3,7.7000000000000455
2024,48167,52587.0,12587.0,48167,Bruce Rock District High School,BRUCE ROCK,WA,6418,Government,Combined,0,School Single Entity,-31.87333333,118.1444444,3,Remote,50038010000,50902124002,509021240,Merredin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,51120,Bruce Rock,51401,Central Wheatbelt (Agricultural),511,O'Connor,429.1333333333333,433.8,-4.666666666666686
2024,48168,49835.0,9835.0,48168,Bullsbrook College,BULLSBROOK,WA,6084,Government,Combined,0,School Single Entity,-31.66185218,116.0337665,1,Inner Regional,50299380000,50403105804,504031058,Bullsbrook,50403,Swan,504,Perth - North East,58050,Swan,55102,Swan Hills (East Metropolitan),506,Durack,460.35,469.3,-8.949999999999989
2024,48169,46703.0,6703.0,48169,Carnamah District High School,CARNAMAH,WA,6517,Government,Combined,0,School Single Entity,-29.68721,115.89189,3,Remote,50063220000,51104129104,511041291,Morawa,51104,Mid West,511,Western Australia - Outback (South),51470,Carnamah,53701,Moore (Agricultural),506,Durack,520.9166666666666,502.0833333333333,18.833333333333314
2024,48170,46704.0,6704.0,48170,Corrigin District High School,CORRIGIN,WA,6375,Government,Combined,0,School Single Entity,-32.32684,117.8768,3,Remote,50082890000,50903124603,509031246,Brookton,50903,Wheat Belt - South,509,Western Australia - Wheat Belt,52100,Corrigin,51401,Central Wheatbelt (Agricultural),511,O'Connor,438.0,442.8666666666667,-4.866666666666674
2024,48171,52580.0,12580.0,48171,Cunderdin District High School,CUNDERDIN,WA,6407,Government,Combined,0,School Single Entity,-31.655,117.24465,2,Outer Regional,50086080000,50902123708,509021237,Cunderdin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,52450,Cunderdin,51401,Central Wheatbelt (Agricultural),511,O'Connor,457.3,463.5,-6.199999999999989
2024,48172,46705.0,6705.0,48172,Dalwallinu District High School,DALWALLINU,WA,6609,Government,Combined,0,School Single Entity,-30.27092,116.66218,3,Remote,50086670000,50902124112,509021241,Moora,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,52520,Dalwallinu,53701,Moore (Agricultural),506,Durack,473.75,480.1,-6.350000000000023
2024,48173,55187.0,15187.0,48173,Denmark Senior High School,DENMARK,WA,6333,Government,Secondary,0,School Single Entity,-34.95797,117.36516,2,Outer Regional,50090562000,50901122814,509011228,Denmark,50901,Albany,509,Western Australia - Wheat Belt,52730,Denmark,55706,Warren-Blackwood (South West),511,O'Connor,559.9,555.2,4.699999999999932
2024,48174,46679.0,6679.0,48174,Derby District High School,DERBY,WA,6728,Government,Combined,0,School Single Entity,-17.30928,123.6346,4,Very Remote,50391529100,51001126302,510011263,Derby - West Kimberley,51001,Kimberley,510,Western Australia - Outback (North),52800,Derby-West Kimberley,52903,Kimberley (Mining and Pastoral),506,Durack,372.15,372.1,0.049999999999954525
2024,48175,46669.0,6669.0,48175,Donnybrook District High School,DONNYBROOK,WA,6239,Government,Combined,0,School Head Campus,-33.57519966,115.8206541,1,Inner Regional,50099010000,50103101805,501031018,Donnybrook - Balingup,50103,Manjimup,501,Bunbury,52870,Donnybrook-Balingup,51706,Collie-Preston (South West),507,Forrest,468.95,470.65,-1.6999999999999886
2024,48176,46706.0,6706.0,48176,Dowerin District High School,DOWERIN,WA,6461,Government,Combined,0,School Single Entity,-31.19182716,117.0334927,2,Outer Regional,50099730000,50902123809,509021238,Dowerin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,52940,Dowerin,53701,Moore (Agricultural),506,Durack,479.6,474.55,5.050000000000011
2024,48177,46685.0,6685.0,48177,Exmouth District High School,EXMOUTH,WA,6707,Government,Combined,0,School Single Entity,-21.93313,114.12393,4,Very Remote,50117060000,51102127715,511021277,Exmouth,51102,Gascoyne,511,Western Australia - Outback (South),53360,Exmouth,54203,North West Central (Mining and Pastoral),506,Durack,485.55,479.65,5.900000000000034
2024,48178,46707.0,6707.0,48178,Gnowangerup District High School,GNOWANGERUP,WA,6335,Government,Combined,0,School Single Entity,-33.93821653,118.0083248,3,Remote,50126690000,50901122909,509011229,Gnowangerup,50901,Albany,509,Western Australia - Wheat Belt,53640,Gnowangerup,54701,Roe (Agricultural),511,O'Connor,470.8,464.9,5.900000000000034
2024,48179,52544.0,12544.0,48179,Jerramungup District High School,JERRAMUNGUP,WA,6337,Government,Combined,0,School Single Entity,-33.942836,118.91783,3,Remote,50144970000,50901122904,509011229,Gnowangerup,50901,Albany,509,Western Australia - Wheat Belt,54130,Jerramungup,54701,Roe (Agricultural),511,O'Connor,468.0,467.4,0.6000000000000227
2024,48180,46709.0,6709.0,48180,Kellerberrin District High School,KELLERBERRIN,WA,6410,Government,Combined,0,School Single Entity,-31.63153176,117.717504,2,Outer Regional,50175060000,50902123705,509021237,Cunderdin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,54410,Kellerberrin,51401,Central Wheatbelt (Agricultural),511,O'Connor,422.7,422.1,0.5999999999999659
2024,48181,55353.0,15353.0,48181,Kojonup District High School,KOJONUP,WA,6395,Government,Combined,0,School Single Entity,-33.83966,117.15665,2,Outer Regional,50176050000,50901123115,509011231,Kojonup,50901,Albany,509,Western Australia - Wheat Belt,54550,Kojonup,54701,Roe (Agricultural),511,O'Connor,465.9,470.9,-5.0
2024,48182,52561.0,12561.0,48182,Kulin District High School,KULIN,WA,6365,Government,Combined,0,School Single Entity,-32.669218,118.152704,3,Remote,50178201000,50903124708,509031247,Kulin,50903,Wheat Belt - South,509,Western Australia - Wheat Belt,54760,Kulin,51401,Central Wheatbelt (Agricultural),511,O'Connor,474.7368421052632,474.36842105263156,0.36842105263161784
2024,48183,46710.0,6710.0,48183,Lake Grace District High School,LAKE GRACE,WA,6353,Government,Combined,0,School Single Entity,-33.1037155,118.4600298,3,Remote,50182420000,50903124706,509031247,Kulin,50903,Wheat Belt - South,509,Western Australia - Wheat Belt,54900,Lake Grace,54701,Roe (Agricultural),511,O'Connor,471.35,474.4,-3.0499999999999545
2024,48184,46689.0,6689.0,48184,Meekatharra District High School,MEEKATHARRA,WA,6642,Government,Combined,0,School Single Entity,-26.59264,118.49187,4,Very Remote,50198890000,51104129001,511041290,Meekatharra,51104,Mid West,511,Western Australia - Outback (South),55250,Meekatharra,54203,North West Central (Mining and Pastoral),506,Durack,341.73333333333335,345.46666666666664,-3.7333333333332916
2024,48185,46681.0,6681.0,48185,Morawa District High School,MORAWA,WA,6623,Government,Combined,0,School Single Entity,-29.21144287,116.005997,3,Remote,50391483200,51104129108,511041291,Morawa,51104,Mid West,511,Western Australia - Outback (South),55670,Morawa,53701,Moore (Agricultural),506,Durack,485.6842105263158,469.57894736842104,16.10526315789474
2024,48186,46697.0,6697.0,48186,Mukinbudin District High School,MUKINBUDIN,WA,6479,Government,Combined,0,School Single Entity,-30.916169,118.208922,3,Remote,50219570000,50902124205,509021242,Mukinbudin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,55950,Mukinbudin,51401,Central Wheatbelt (Agricultural),511,O'Connor,433.45,446.75,-13.300000000000011
2024,48187,46690.0,6690.0,48187,Mullewa District High School,MULLEWA,WA,6630,Government,Combined,0,School Single Entity,-28.53666667,115.5125,3,Remote,50219880000,51104129207,511041292,Northampton - Mullewa - Greenough,51104,Mid West,511,Western Australia - Outback (South),53800,Greater Geraldton,53701,Moore (Agricultural),506,Durack,,,
2024,48188,52496.0,12496.0,48188,Nannup District High School,NANNUP,WA,6275,Government,Combined,0,School Single Entity,-33.98954,115.76471,2,Outer Regional,50228660000,50103102009,501031020,Pemberton,50103,Manjimup,501,Bunbury,56300,Nannup,55706,Warren-Blackwood (South West),511,O'Connor,486.8,484.2,2.6000000000000227
2024,48189,46711.0,6711.0,48189,Narembeen District High School,NAREMBEEN,WA,6369,Government,Combined,0,School Single Entity,-32.06306,118.39199,3,Remote,50229190000,50902124001,509021240,Merredin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,56370,Narembeen,51401,Central Wheatbelt (Agricultural),511,O'Connor,513.55,496.5,17.049999999999955
2024,48190,46682.0,6682.0,48190,Norseman District High School,NORSEMAN,WA,6443,Government,Combined,0,School Single Entity,-32.19203423,121.7751092,4,Very Remote,50101830000,51103128203,511031282,Kambalda - Coolgardie - Norseman,51103,Goldfields,511,Western Australia - Outback (South),53080,Dundas,52803,Kalgoorlie (Mining and Pastoral),511,O'Connor,473.3,467.6,5.699999999999989
2024,48191,52673.0,12673.0,48191,Northampton District High School,NORTHAMPTON,WA,6535,Government,Combined,0,School Single Entity,-28.3525,114.6452778,2,Outer Regional,50236460000,51104129210,511041292,Northampton - Mullewa - Greenough,51104,Mid West,511,Western Australia - Outback (South),56790,Northampton,53701,Moore (Agricultural),506,Durack,454.8,448.55,6.25
2024,48192,52491.0,12491.0,48192,Northcliffe District High School,NORTHCLIFFE,WA,6262,Government,Combined,0,School Single Entity,-34.63326,116.11854,3,Remote,50196670000,50103102007,501031020,Pemberton,50103,Manjimup,501,Bunbury,55180,Manjimup,55706,Warren-Blackwood (South West),511,O'Connor,,,
2024,48193,52487.0,12487.0,48193,Pemberton District High School,PEMBERTON,WA,6260,Government,Combined,0,School Single Entity,-34.44821984,116.0457945,2,Outer Regional,50391981800,50103102014,501031020,Pemberton,50103,Manjimup,501,Bunbury,55180,Manjimup,55706,Warren-Blackwood (South West),511,O'Connor,509.65,498.8,10.849999999999966
2024,48194,52567.0,12567.0,48194,Quairading District High School,QUAIRADING,WA,6383,Government,Combined,0,School Single Entity,-32.00703,117.3989,2,Outer Regional,50244340000,50902123704,509021237,Cunderdin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,57350,Quairading,51401,Central Wheatbelt (Agricultural),511,O'Connor,421.3333333333333,416.06666666666666,5.2666666666666515
2024,48195,52551.0,12551.0,48195,Ravensthorpe District High School,RAVENSTHORPE,WA,6346,Government,Combined,0,School Single Entity,-33.58178278,120.0519307,4,Very Remote,50245300000,51101127508,511011275,Esperance Surrounds,51101,Esperance,511,Western Australia - Outback (South),57420,Ravensthorpe,54701,Roe (Agricultural),511,O'Connor,472.7,478.1,-5.400000000000034
2024,48196,52595.0,12595.0,48196,Southern Cross District High School,SOUTHERN CROSS,WA,6426,Government,Combined,0,School Single Entity,-31.23090213,119.3269679,3,Remote,50391442200,50902124211,509021242,Mukinbudin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,59360,Yilgarn,51401,Central Wheatbelt (Agricultural),511,O'Connor,393.3333333333333,399.6666666666667,-6.333333333333371
2024,48197,52786.0,12786.0,48197,Tom Price Senior High School,TOM PRICE,WA,6751,Government,Secondary,0,School Single Entity,-22.68695,117.79379,4,Very Remote,50013750000,51003127117,510031271,Ashburton (WA),51003,West Pilbara,510,Western Australia - Outback (North),50250,Ashburton,54203,North West Central (Mining and Pastoral),506,Durack,539.3,510.6,28.699999999999932
2024,48198,52700.0,12700.0,48198,Toodyay District High School,TOODYAY,WA,6566,Government,Combined,0,School Single Entity,-31.54831,116.47256,1,Inner Regional,50310660000,50902124405,509021244,Toodyay,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,58330,Toodyay,53701,Moore (Agricultural),506,Durack,451.35,460.8,-9.449999999999989
2024,48199,52520.0,12520.0,48199,Wagin District High School,WAGIN,WA,6315,Government,Combined,0,School Single Entity,-33.31154355,117.3425324,2,Outer Regional,50320100000,50903125003,509031250,Wagin,50903,Wheat Belt - South,509,Western Australia - Wheat Belt,58610,Wagin,54701,Roe (Agricultural),511,O'Connor,475.1,468.25,6.850000000000023
